parcel_id,lon,lat
10129,-1.3917541993540614,49.44707912660116
10130,-1.3820598321587272,48.66392924021431
10131,-0.7529932697509173,49.12551987181571
10132,-1.094940058407603,48.90136625841429
10133,-0.7386017995540037,49.05614588660325
10134,-1.2870512170194905,49.41103241929782
10135,-1.4919863042486412,49.056937860371605
10136,-0.1676265823378695,48.928373697819325
10137,-1.3778973445029712,49.3317424746403
10138,-1.299346457979418,49.05425936325085
10139,-1.087461560910776,49.09700215069922
10140,-1.324285874264762,49.35400632414719
10141,-1.5229167644181685,49.19551410940833
10142,-0.2835623991123157,49.04632655694805
10143,-0.7951918999725183,48.96511696986861
10144,-0.5081736780577224,49.10897700325525
10145,-0.7546311892117009,48.69946858979895
10146,-0.6177553355145264,48.65065303349896
10147,-0.7035902280705966,49.05545420985407
10148,-0.8591743646632739,49.10450790825362
10149,-0.6577449132033216,49.28484115486862
10150,-1.4490637376318554,49.30969081701468
10151,-0.14754983214440817,48.97394429557091
10152,-0.8375987495187383,48.79318407814891
10153,-0.8356173055999961,48.8392102396061
10154,-0.7828160104779311,48.849722259575856
10155,-1.5964256365121008,49.08128494779644
10156,-0.9925135612869869,48.84205015269423
10157,-0.7602427324154488,48.964443389502506
10158,-0.2329896320088821,49.01057558563785
10159,-0.5692537919997448,49.29452785295457
10160,-0.14886231250805815,48.95094392198934
10161,-1.3887339938729943,49.539149942326915
10162,-0.9993823270929169,48.669432740272065
10163,-0.4369036085362199,49.130447264204264
10164,-0.34125683927273603,49.2779880876752
10165,-0.9181767165969158,49.37043306267533
10166,-0.802265314755487,48.80403138723457
10167,-1.6039181779525389,49.438321330055
10168,-0.28357772119756774,48.7238688079722
10169,-0.8631258566877172,49.012457987444456
10170,-0.21594823555889223,48.68770322020673
10171,-0.9705628401465782,49.38287966992623
10172,-1.5580434072367808,49.195958087820976
10173,-0.4730995583598951,48.76273281618799
10174,-1.4786841478832973,48.91858357563358
10175,-0.3638807884399206,48.85241578727704
10176,-0.4157841803037085,49.19907067072866
10177,-0.7456789182113877,49.28659103461904
10178,-0.42855953640550015,49.2914808044725
10179,-0.8729172163798669,48.782325697032945
10180,-0.2031775186431448,48.91772551146981
10181,-0.9906708428794421,48.88808046260855
10182,-1.421134957114338,49.63170794815418
10183,-1.4138580890850954,49.309212876371184
10184,-0.2630692603629415,48.78096611285909
10185,-0.45337055687121214,48.80836351569797
10186,-0.3927594636274293,48.96823471791849
10187,-0.6564816752232535,48.939349487087014
10188,-0.23964002807240015,49.20650823814324
10189,-0.4859964854955401,49.200621275133315
10190,-0.5471860000974795,48.672203891072314
10191,-1.6055495289732102,49.3807705769538
10192,-0.3915584461914289,48.99123969791766
10193,-0.8055868526927983,49.126531968366635
10194,-0.9112661956514405,49.116977844449764
10195,-0.2866922485406658,48.98881948572191
10196,-1.406625870332286,48.98670091236461
10197,-1.3757610447700737,48.859603539494735
10198,-0.7147571143797259,49.19386132366811
10199,-0.27979342834940857,49.11533408523444
10200,-1.5726232346691298,49.29976897343382
10201,-0.6297379742494417,49.13456948565649
10202,-0.27298268558879146,48.91939841341051
10203,-1.5384437051183333,49.2647985270388
10204,-0.7611812611537893,49.33295289242984
10205,-0.46672534071747,48.88927130897863
10206,-0.5211048787890384,49.20138058407476
10207,-0.6411865413467618,48.89297402838845
10208,-0.7921411458917619,49.03415202927163
10209,-0.9477269649169343,48.65700769964318
10210,-1.5331032987853006,48.85019794019436
10211,-0.6171673657538331,49.030669924312946
10212,-0.36679316946456697,49.1288685011645
10213,-0.7994677673759409,49.26459820080913
10214,-0.17728686194649804,49.066806658446886
10215,-0.5879653264122241,49.27188949280295
10216,-0.3342076374658075,49.0820564053547
10217,-0.9330973659516452,49.01373312214653
10218,-1.4920111947468888,49.63265301719402
10219,-0.21807059419286998,48.96415142487664
10220,-0.7396454958116462,49.03313523593647
10221,-0.7817988244818839,48.87273432441201
10222,-0.24314320609078885,48.8265570226091
10223,-0.9321436053856476,49.03674679101361
10224,-1.4414233773635543,49.55138575381756
10225,-0.5539514905684794,48.89115563439475
10226,-0.3154569585687157,49.10465352004564
10227,-1.5672761284142613,49.48392918990333
10228,-0.5816187779992886,49.04144574469458
10229,-1.550289504187514,49.46068949104366
10230,-0.6286396411169002,49.15757794244329
10231,-1.0430228696887733,48.88898112452253
10232,-0.4357161494274593,49.15345239621626
10233,-1.5522045169164653,48.79286326858578
10234,-0.9131971867476953,49.070951652318044
10235,-0.624829222837583,48.869606188318066
10237,-0.8658177186977013,49.35796304279904
10238,-0.5573142323720967,48.822130515717795
10239,-0.6604666431750233,49.22731987649169
10240,-0.49450585331827546,48.68258592533042
10241,-1.164766060864172,48.90249896446724
10242,-0.9609148831792044,48.76088517115349
10243,-1.5706244780188647,49.36882979587533
10245,-0.4169827870525875,49.17606608136013
10246,-0.7735363764901332,48.66528725784321
10247,-0.48532411563471767,48.866646395427495
10248,-0.1422832129277124,49.06594460545037
10249,-0.15735298743541284,48.80143860981982
10250,-0.7854911140293112,49.183724656398034
10251,-0.1746757678941617,49.112807492578455
10252,-0.9685533226551917,49.002847661800246
10253,-0.9378480378744845,48.898663187099444
10254,-1.227255310080727,49.11074924703722
10255,-0.6707305242614087,49.00873275474916
10256,-0.8047763658498241,48.746499541202695
10257,-0.7870306241963936,49.14920830150368
10258,-0.2246635575834988,49.16008516032942
10259,-0.5851548866963593,49.32940729835051
10260,-1.1858904460066106,49.282828935234
10261,-1.5895666481492339,49.323005618351424
10262,-1.326880617253527,48.75526562445461
10263,-0.6685800050469669,49.054751919885234
10265,-1.4811262048802596,48.838009543253044
10266,-1.4077260497355002,48.9521709250874
10267,-1.3362898727355144,48.99722291233789
10268,-1.0721654782224412,49.039171779298115
10269,-0.24124724795947367,48.86106107227957
10270,-0.24411493319893932,49.12600332976125
10271,-1.1575612876334045,49.098142643326426
10272,-1.1023383363435855,48.705722851159635
10273,-0.5601761518488566,49.12160404997411
10274,-0.21229216852553146,49.06765810642189
10275,-0.6221006562648458,48.927129572664256
10276,-0.6728755856410157,48.9627131505928
10277,-1.4387241074832184,49.07925918993308
10278,-0.7617878176570575,48.92992630891697
10279,-0.14360237785145566,49.04294470571624
10280,-1.1058620116480409,49.074275432565166
10281,-1.4175421637369154,49.194118098124235
10282,-0.21149686070828916,48.7682123553532
10283,-0.6209119896742107,49.318634047300314
10284,-0.8606585304018826,49.06998938864499
10285,-1.5918631913568677,49.2424332702813
10286,-0.9194391064468457,48.921363591071255
10287,-1.4259521257894836,49.482092108910216
10288,-1.5954513920982727,49.11581713822831
10289,-0.49989255132662846,48.92454377589609
10290,-1.3125557759712108,48.66293180483173
10291,-0.18378563701814268,48.95180251025591
10292,-0.780854882640068,49.287272261519156
10293,-0.4731308739039405,49.10821482486966
10294,-0.5398013851510797,49.17874948568441
10295,-0.6824612962083121,48.75561950313546
10296,-0.5866275205141147,48.93790827819484
10297,-1.3164142815335191,49.58417625335403
10298,-0.23998127237616057,48.88406362620823
10299,-0.6760829831594485,48.89368292153174
10300,-1.1913575635471143,49.13322218515242
10301,-0.9595155452580026,48.795407757592216
10302,-1.0577974377407016,48.95832363436921
10303,-0.36810154790311667,48.77189769216526
10304,-1.3230453057029212,48.87036400666384
10305,-0.6731637435504303,49.3312135820335
10306,-0.5832915409578842,49.00693350577238
10307,-0.6438899720546133,48.835449509177955
10308,-1.4455391573827747,48.86056561380402
10309,-0.5348073681963742,48.92529577716722
10310,-0.6225737282386584,49.28412248062562
10311,-0.5135786529525989,48.64845009471297
10313,-0.4046862413628649,48.73817864506245
10314,-0.23107433288824633,49.04507823384166
10315,-1.5337755251910457,48.82717606769532
10316,-0.8406508623272816,49.12719339733036
10317,-1.4462517614900379,48.837544711522916
10318,-0.19281494464396579,48.790791758427815
10319,-0.31589646911105496,48.770692868070526
10320,-1.3333304588594195,49.607449078431564
10321,-1.526333892004177,49.08041120274761
10322,-0.962776538819413,48.71485468596973
10323,-0.28605415123014793,48.67786062437797
10324,-1.4044192094440475,49.05576020839079
10325,-0.6597090037643658,48.87031978253573
10326,-1.1349873708953533,48.76383468927572
10327,-1.5528666559614552,48.769840970551705
10328,-0.7184605901100489,49.11332683075358
10329,-0.355992380137275,49.00194566776469
10330,-0.4259238779170045,49.003528035886184
10331,-1.0415210347927553,49.372589289402164
10332,-1.4807270660288052,49.42525412903586
10333,-0.25006433198052497,48.70003992931085
10334,-1.548929319230699,49.50672839858324
10335,-1.458737741137566,48.99892398040668
10336,-0.15213623787044814,48.8934424702149
10337,-1.1988531161880933,48.92606720415157
10338,-1.185554956489587,48.81070445492345
10339,-1.3335999713806772,49.07778903543135
10340,-0.8976262114896141,49.02460744835861
10341,-0.3354389710869558,49.059052850426674
10342,-1.4423212269356784,48.96415843462896
10343,-0.9892857332300703,48.92260291859793
10344,-0.8415466165135157,48.701130467242464
10345,-0.8608812930755475,48.65542700832625
10346,-0.922538936824879,49.26687764331835
10347,-1.5320933594569157,48.88473056273007
10348,-0.9372409736693924,49.33623053098813
10349,-0.4066469624980255,49.03764406094472
10351,-1.5513073592632525,49.42616005051436
10352,-1.436192473309519,49.15982822850883
10353,-1.425213633242932,49.505110205944774
10354,-1.2439614592494246,49.62915553374276
10355,-1.2762342238156883,48.70845659894545
10356,-0.5824780369033283,48.66143400211557
10357,-1.2062635258569405,48.71890389772667
10358,-0.28918898379886204,48.94281330697809
10359,-1.338967835992389,48.916655548905254
10360,-1.5617117677531773,49.069342788498304
10361,-0.4742537454047246,48.73972545090364
10362,-1.048839321657158,48.73937637585018
10363,-1.3465295529052859,49.21615239602093
10364,-1.4638012601788495,49.40200208901603
10365,-0.8522106469862238,49.265591147160706
10366,-0.683409292306535,49.112628441280535
10367,-0.6160672436371835,49.05367858735497
10368,-1.3176348341266493,49.031497482290376
10369,-1.0003056305862255,49.084009520588424
10370,-0.27094298713871673,49.27634758605252
10371,-1.5160167683173416,49.42571247292057
10372,-0.7540328627125682,49.102509271319015
10373,-1.3219349683011965,49.42305836693864
10374,-1.3924677197084785,48.88286823935579
10375,-0.4288853513497931,48.94601393360155
10376,-0.7219443505704584,48.65276181445678
10377,-0.5976562447160834,48.70781697337197
10378,-1.2782541505001028,49.15758077362666
10379,-1.3712737981628744,48.99772218701929
10381,-0.29725977655454333,48.79329002604867
10382,-1.4753694971893696,49.59789359591788
10383,-1.3779918924149395,48.7905428540686
10384,-0.979983906665551,49.15274656668597
10385,-0.2923010064291648,48.885304931738034
10386,-0.43301566258887825,48.865492998440516
10387,-0.7338887010609504,49.15969246840842
10388,-0.3692282179909001,49.082860439726474
10389,-1.536399620099082,49.33385872796671
10390,-1.443395913389407,48.929627719714915
10391,-1.5839463603106216,49.51867628847129
10392,-0.5012300574573698,49.24701421792884
10393,-1.068883437166099,48.67061923423162
10394,-0.3207923108546937,48.67867434175884
10395,-1.319180813965403,49.503617930883024
10397,-0.6566537879739265,49.30784947375994
10398,-0.7195156985417897,49.090316730210816
10399,-0.3431111214555973,49.243483690577726
10400,-0.5623344488078167,48.718590957216755
10401,-0.5010410226772736,48.90153658662233
10402,-0.5336734579966537,48.948303459975996
10403,-0.6193634202928747,48.984652266550796
10404,-1.5139295070841157,49.49477004494192
10405,-1.4101504117866526,49.42430514507486
10406,-0.8441422132531522,49.046651105524276
10407,-1.5357165156807757,49.356878596611125
10408,-1.4448256489799436,48.88358641593157
10409,-1.1976098038905427,48.960593612615185
10410,-0.926577639793498,48.74875640436218
10411,-1.3879765203567802,49.56216739478843
10412,-0.3086032893287679,49.23116857343583
10413,-0.8927382921939802,48.725110480399096
10414,-0.948224495138758,49.07157988259248
10415,-1.5944752850023436,49.15034910663648
10416,-1.3913597059952953,48.91739838625531
10417,-0.19985347878728973,48.66427927046093
10418,-1.5246280486900816,49.13796296647596
10419,-0.8156820818282041,48.89641295776213
10420,-1.4852874680767174,48.69987978607779
10421,-0.5352256056850603,49.27077583093987
10422,-1.2280751350411236,49.08773189698009
10423,-0.75052467186927,48.7915168417534
10424,-1.2694135022096218,49.410769716662486
10425,-1.0767649385995914,49.37318119388416
10426,-1.2426553291777744,48.673402086595225
10427,-1.519391841742974,48.72335412170171
10428,-0.92420566260208,48.80629279694495
10429,-0.1843697332662516,49.25123697483693
10430,-1.5201673364930288,49.28759464681046
10431,-0.19349265645204022,49.090234528406135
10432,-0.5471874919709409,49.029202860249654
10433,-1.1876287215247283,48.75315919155654
10434,-0.9993805839714,49.10702386790105
10435,-1.269115412621178,48.915628093041676
10436,-0.807616178094486,49.080509028230395
10437,-0.30788766349445407,48.920219035778175
10438,-0.3415722249892968,48.94403334944222
10439,-0.7643074760297386,49.26392286967911
10440,-1.5270147108496748,49.0573903234367
10441,-0.6588346468660699,49.261832725990814
10442,-0.9618462999529289,48.73786998140384
10443,-1.1456048684933313,48.948253777024426
10444,-1.129422843982502,48.91344632571412
10445,-0.37044342132021113,49.059856237151315
10446,-0.8947110268715306,49.09364644610081
10447,-0.22762828983994363,48.79163501922496
10448,-0.8116593759666213,48.98846185472941
10449,-0.7479475174869515,48.84904611722521
10450,-0.32041140583331623,49.01264037762506
10451,-1.3040411296518986,48.91614710725167
10452,-0.37110494876344996,48.714383908401786
10453,-0.591607740369792,48.83436856358497
10454,-0.49948583963641696,49.28152288939876
10455,-0.18895504723268938,48.85979707209557
10456,-0.8641105940401577,48.98944523969126
10457,-0.5539431291923205,49.248143004191604
10458,-0.831095484194221,49.34580156050108
10459,-0.9790471981010666,49.175760351719084
10460,-0.5556473788964319,49.21363271491576
10461,-0.43749677152089417,49.11894465565408
10462,-0.5888444604552634,48.891890904685106
10463,-0.8405615222969606,48.724144030929786
10464,-1.2126179692234391,49.02991823135119
10465,-1.104067568999363,48.659688016763475
10466,-1.0443693834965648,48.85445734409576
10467,-1.0205685472577828,49.01526740163833
10468,-0.6308017262768147,48.743052313921446
10469,-1.0394196116256273,48.98104338771286
10470,-1.292236902784349,49.26142088612042
10471,-0.7078214421339397,48.96341318062683
10472,-0.3224314543623773,49.30058442971441
10473,-0.7406878662471514,49.01012447652406
10476,-0.23457980885252327,48.665118808559605
10477,-1.3032611670884957,48.93916607064141
10478,-1.010918950562617,49.25691867911132
10479,-0.4586017330195616,48.70483188576304
10480,-0.6871528288283323,49.03209457983178
10481,-1.2362163190845,48.85755276378493
10482,-1.372024048759005,48.974702664618135
10483,-1.1319967848745063,48.844395344946726
10484,-0.8010019289982772,49.230082006746215
10485,-1.1660294380001746,48.867972835380584
10486,-0.4522040210210342,48.83137023365158
10487,-0.4082349301487959,48.66915960162431
10488,-0.6677238550716168,48.69774119505789
10489,-0.8665669723973308,48.93191290225225
10490,-0.5932615113237291,48.7998548261401
10491,-1.1184388291345542,48.740534228209455
10492,-1.6022815981359513,49.49587146746828
10493,-1.0836385215233397,48.73996055398424
10494,-0.15188303527490168,49.204375960948454
10495,-1.0814468289686643,48.79750254197405
10496,-0.714651510144644,48.81384278216664
10497,-1.2774128250452381,48.67392721371087
10498,-1.0595830237173276,48.912292026733525
10499,-1.2504465093109967,48.94989208209368
10500,-0.34462428555717306,48.88652252074017
10501,-0.5039058377703661,48.84401812195644
10502,-0.35781856112854865,48.96743920233846
10503,-0.24755312940159344,48.74604655296521
10504,-0.9914699231999762,49.30264157151358
10505,-0.3987417446345737,48.85320810647158
10506,-0.8757161447530221,49.12784418352506
10507,-1.1921946463436264,49.11020537633644
10508,-0.8356361489962562,49.242251533478374
10509,-1.3616960615716729,48.755765950675624
10510,-0.5269978777340847,48.729353835275056
10511,-0.8321376686272097,48.91975498861248
10512,-0.4400537191562445,48.72745387720717
10513,-0.5256956315182324,49.10935410670297
10514,-1.483917003163008,49.321667757494616
10515,-1.3816679109677785,49.2166501681087
10516,-1.2580485669721435,48.73121428217935
10517,-1.386078580203552,49.61971058584167
10518,-1.1032034993112882,48.682705485923286
10519,-1.5043121492428018,49.229818229289975
10520,-0.14096237002943807,49.08894438663664
10521,-0.7115061662975162,48.88287584674873
10522,-0.6929174897337724,49.285549131140954
10523,-1.1567085361046958,49.12115905638816
10524,-0.38251095329300894,48.82980791654968
10525,-0.816032165808228,49.287942786932604
10526,-1.4329208790173478,49.26341518901001
10527,-1.500281530626459,48.780683915903325
10528,-1.027581627617868,49.28023417080389
10529,-0.7890787353472749,49.103186116723705
10530,-0.5058650313197275,49.15498985753676
10531,-0.25319442125712427,48.64253099464226
10532,-0.7188267538380081,48.721797168993795
10533,-0.8985954714166172,49.00159423601673
10534,-0.7463973010565158,48.88356335670745
10535,-1.4494473286623526,48.73394941193288
10536,-0.5258681900057013,48.752362168271404
10537,-0.9938925375668592,48.80752714386322
10538,-1.562375987038069,49.04632150324269
10539,-0.15865305104177782,48.77843734925026
10540,-1.6048976146379057,49.403790952077756
20000,5.032609569750135,43.88477669379591
20001,5.083194381845915,43.9645358197684
20002,5.003852860242895,43.97747963133864
20003,5.034964449988691,43.953880991848536
20004,4.925220086403592,44.013404861881455
20005,4.989057568141706,44.01231098601463
20006,4.909999941224929,44.03670882042517
20007,4.935939840026071,43.85188243474861
20008,4.829811592495642,44.02649739993463
20009,4.586947643204774,43.90336140534723
20010,4.910740607019684,44.059744776519864
20011,4.753047252710397,44.131418698507076
20012,5.469373261669352,43.65720381665099
20013,5.526632027846812,43.886440999962225
20014,5.154901986153356,44.18216274470648
20015,4.349231112811672,43.96403850647329
20016,4.972334964778677,43.98955250097006
20017,5.079580257970701,43.860882351607586
20018,4.738406558086336,44.17773853886512
20019,4.768009371013031,44.096615811986645
20020,5.369234245065922,43.53255144134954
20021,5.280786560792386,43.70722310716561
20022,4.970430004602231,43.93196380782749
20023,4.904106237207082,43.852417459454784
20024,5.239606483866319,43.880905678608194
20025,4.404644938096946,43.606102588788204
20026,4.958656797155793,44.058933098589904
20027,4.366503649290125,44.021455147924485
20028,4.895871466434325,44.09456493258425
20029,5.476254685590817,43.43808275772543
20030,4.455829845366792,43.75528661539552
20031,4.957518319339931,44.02438009815644
20032,4.49423012676552,44.01985587092198
20033,5.0182417640875325,43.931129031565916
20034,4.760844451639578,43.854715388076066
20035,4.760166733506443,43.8316766678897
20036,5.076383888762608,43.768744152336296
20037,5.06525420061387,43.907239955295225
20038,5.5097452564399445,43.86376475912663
20039,4.769728548052151,44.15420949778384
20040,4.582679971672769,43.742075315967455
20041,4.301628501916926,43.97611520596407
20042,4.436630749046597,43.617230133106986
20043,4.503225380159858,43.743148146610565
20044,5.277734750999978,43.626610883163764
20045,4.833723374525092,44.153199920604216
20046,5.466282289851972,43.96842977756906
20047,4.3455949136051615,43.802736999952856
20048,5.2759965366089325,43.58054616632628
20049,4.6398157606274975,44.08700407609968
20050,5.036539044846803,43.9999500017054
20051,4.437729505700318,43.66331648734711
20052,4.483922536325592,43.60510083667184
20053,5.242176226571396,43.52359009497649
20054,4.581770077808719,43.70751337353034
20056,4.36969117392297,44.15970736443139
20057,4.642151500267752,43.59141191656753
20058,4.383005886787575,44.04430517273603
20059,4.711111101126249,43.78632326828683
20060,4.317073856576206,43.952889290916275
20061,5.586322941047029,43.79291016583522
20062,4.302888961971665,44.03372270878875
20063,5.56403425665185,43.64359380426927
20064,4.461450608590273,43.98570688509432
20065,4.337163113040626,44.13704460200144
20066,5.503008675745511,44.08287121442625
20067,4.807904184500385,43.83093123206965
20068,5.2177104591521335,43.719989599094575
20069,4.333795614805722,43.98726860375889
20070,4.971191308889059,43.95499936290577
20071,4.462299504369186,44.020269071257204
20072,4.535891829377756,43.77728813775454
20074,4.472289841631414,43.778125320549876
20075,5.147388272261225,43.97487118798368
20076,5.162499390760235,43.9515375558347
20077,5.154606280711395,43.732721783855624
20078,4.864993952039532,44.129645519223665
20080,5.0233267435118805,44.08085393683596
20081,5.4381201968344195,43.66939974643771
20082,4.368094562878476,44.09058169897643
20083,5.2816608359579496,43.7302549301581
20084,5.482386477770021,43.58777346062746
20085,4.534419226093039,43.71968384995092
20086,5.286487943768377,43.8569280404733
20087,4.93967820986058,43.96706316603206
20088,5.394917603717031,44.17738078469149
20089,5.3301956116643145,43.752324427987304
20090,4.80277901777897,44.18826449380705
20091,5.423648402185473,43.70428159758868
20092,4.809645922918899,43.88852635070001
20093,4.934078969817389,43.79429110012655
20094,5.035751279057844,43.976915549007984
20095,5.320865974617183,43.510494114302205
20096,4.727676068266373,43.809123342309434
20097,5.196928764503342,44.02002574691193
20098,5.285168331687743,43.8223811502827
20099,5.240470199250022,43.90393745401291
20100,4.784686127613837,44.1194046256905
20101,4.896976806485537,44.12911876058799
20102,5.554044175035277,43.78211211452178
20103,4.736378988902826,44.1086251674841
20104,4.416599131446479,44.113038816768245
20105,5.391445229081269,43.693435639137476
20106,5.594310408896164,43.97711701823579
20107,5.399519415566518,43.49734469962467
20108,4.634116403603803,43.879647414201834
20109,4.5090266282514175,43.97356395681492
20110,4.709797853680008,43.74024395943138
20111,4.583895686930115,43.78815755592236
20112,5.308187627581449,44.00630709501476
20113,5.262954323141274,44.076356941865434
20114,5.1048432745326835,44.125476749312945
20115,5.123247284266482,43.74483354045567
20116,4.707725466375743,44.22429716365521
20117,4.750429683970317,43.497603815771924
20118,5.500613387359379,43.64499961499619
20119,4.448298931168626,44.10111712962311
20120,4.649089734764726,43.84485854211078
20122,5.547466199087183,44.00121988060867
20123,4.381133175300487,43.96365729233093
20124,4.449989745240564,44.17024028141076
20125,4.7578010502596975,43.75104034723468
20126,4.879159849672643,44.0717928884438
20127,4.798231144062029,44.0385231752473
20128,4.404108951778948,43.58305889898168
20129,5.592306417151227,43.93106597287182
20130,5.015519939727736,43.850506104016475
20131,5.483664776428261,44.002625417608684
20132,4.6150802420905945,43.76467153951307
20133,5.231025513466234,43.650582057609924
20134,4.414950535010936,44.04391396171483
20135,5.123309086434197,44.19427845096537
20136,5.006570951818028,44.058101338557506
20137,5.425972746088354,43.761855070317274
20138,5.000760297972033,43.885338975668695
20139,5.413044691531365,43.43943486185652
20140,4.412761548710892,43.951746106028274
20141,4.316311045686115,43.91832456773623
20142,4.4471750756514306,44.05503453335962
20143,4.511073422482704,44.054207141357296
20144,4.6618113623095105,43.729427106502555
20145,5.216754568687791,44.123359141399526
20146,5.325294178320982,43.62565288647143
20147,5.487135473957259,43.70291700459952
20148,5.231440265874295,44.08850112821951
20149,4.678341444957544,43.752235099871704
20150,5.521292761837736,43.759790850762904
20151,5.458911464983437,44.176020515086876
20152,5.1277416975234456,43.8715198496914
20153,4.627543763426669,43.63772102308044
20154,5.382795012057959,43.47464466082707
